FileNo	CountyName	CurrentOperator	CurrentWellName	DFElev	FieldName	Footages	GRElev	KBElev	LeaseName	LeaseNumber	OriginalOperator	OriginalWellName	ProducedPools	QQ	Range	Section	TD	Township	WellStatus	WellType	Wellbore	api	bakken_isopach_ft	bh_lat	bh_lng	choke_size	legs	max_tvd	mean_tvd	min_tvd	num_pools_produced	production_liquid_120	production_liquid_150	production_liquid_180	production_liquid_1825	production_liquid_270	production_liquid_30	production_liquid_365	production_liquid_60	production_liquid_730	production_liquid_90	spud_date	std_tvd	stimulated_formation	surface_lat	surface_lng	total_lbs_proppant	total_num_stages	total_volume_bbls	tvd	type_treatment	well_status_date
20538	MCKENZIE	CONTINENTAL RESOURCES, INC.	CALHOUN  1-3H		PEMBROKE	170 FNL  2125 FEL	2133.0	2155.0	CALHOUN	1-3H	CONTINENTAL RESOURCES, INC.	CALHOUN  1-3H	BAKKEN	NWNE	98 W	3	21022.0	149 N	A	OG	HORIZONTAL	US33053035130000	90.0	47.732699	-103.20504	10/64	2.0	11096.13	11043.9647244	10623.29	1	39539.0	51748.0	65929.0		97110.0	12934.0	120149.0	19057.0	177168.0	27479.0	2011-05-08	90.08735739229999	bakken	47.7605399281	-103.205642618	2347001.0	24	47860.0	11080.88	sand frac	2011-08-18
21781	WILLIAMS	SM ENERGY COMPANY	REDFIELD 24-13-157-99H  1NC		LONE TREE LAKE	300 FSL  1699 FWL	2086.0	2107.0	REDFIELD 24-13-157-99H	1NC	BAYTEX ENERGY USA LTD	REDFIELD 24-13-157-99H  1NC	BAKKEN	SESW	99 W	24	20185.0	157 N	A	OG	HORIZONTAL	US33105024300000	90.0	48.429789	-103.418465	164/64	2.0	10344.66	10257.3440157	9818.27	1	41049.0	46518.0	51561.0		63705.0	15502.0	79007.0	26219.0	112880.0	34602.0	2011-11-11	100.28723686299999	three forks	48.4024397408	-103.421300081	2479708.0	30	76138.0	10228.1	sand frac	2012-02-17
22788	WILLIAMS	CRESCENT POINT ENERGY U.S. CORP.	CPEUSC SZARKA  25-36-159N-100W		BLUE RIDGE	250 FSL  1950 FEL	2067.0	2088.0	CPEUSC SZARKA	25-36-159N-100W	CRESCENT POINT ENERGY U.S. CORP.	CPEUSC SZARKA  25-36-159N-100W	BAKKEN	SWSE	100 W	24	19731.0	159 N	A	OG	HORIZONTAL	US33105025980000	90.0	48.547418	-103.544199	32/64	2.0	9670.1	9515.16839416	8922.47	1	27169.0	33291.0	39071.0		53994.0	9847.0	65293.0	11790.0	92149.0	19425.0	2012-05-11	154.446978861	bakken	48.576339723000004	-103.54416541200001	2793645.0	35	54019.0	9670.1	other	2012-09-27
23643	WILLIAMS	HESS BAKKEN INVESTMENTS II, LLC	SC-MARI-153-98-  2223H-2		TRUAX	190 FNL  504 FWL	2068.0	2094.0	SC-MARI-153-98-	2223H-2	HESS CORPORATION	SC-MARI-153-98-  2223H-2	BAKKEN	NWNW	98 W	22	20427.0	153 N	A	OG	HORIZONTAL	US33105027830000	90.0	48.065005	-103.238816	29/64	2.0	11087.98	11022.893525200001	10295.91	1	48451.0	56344.0	62951.0		77840.0	21348.0	89726.0	33537.0		42637.0	2013-08-09	150.731398384	three forks	48.0671225887	-103.27872583899999	3117697.0	35	45417.0	11075.62	sand frac	2014-02-27
22865	STARK	WHITING OIL AND GAS CORPORATION	3 J TRUST  44-8PH		BELL	200 FNL  695 FEL	2652.0	2677.0	3 J TRUST	44-8PH	WHITING OIL AND GAS CORPORATION	3 J TRUST  44-8PH	BAKKEN	NENE	99 W	17	22020.0	140 N	A	OG	HORIZONTAL	US33089006980000	40.0	46.979653000000006	-103.19256999999999	48/64	2.0	10738.58	10649.6400676	10105.38	1	70617.0	79728.0	87975.0		108642.0	25976.0	124598.0	45540.0	165102.0	59973.0	2012-06-23	122.65222101399999	bakken	46.948053838	-103.191881487	2932775.0	29	45824.0	10736.24	sand frac	2012-11-21
27855	BOTTINEAU	LEGACY OIL & GAS ND, INC.	LEGACY ET AL FETT  13-18 2H		RED ROCK	700 FSL  300 FWL	1666.0	1679.0	LEGACY ET AL FETT	13-18 2H	LEGACY OIL & GAS ND, INC.	LEGACY ET AL FETT  13-18 2H	SPEARFISH	SWSW	76 W	18	7159.0	163 N	A	OG	HORIZONTAL	US33009023700000	90.0	48.937878999999995	-100.55725799999999	/64	2.0	3020.27	2932.65153226	2165.56	1											2014-04-13	191.99630737	spearfish	48.9388879869	-100.575464456	238099.0	27	5625.0	3010.79		2014-05-22
22673	MOUNTRAIL	HESS BAKKEN INVESTMENTS II, LLC	EN-RICE-155-94-  0211H-2		MANITOU	1890 FNL  513 FWL	2152.0	2178.0	EN-RICE-155-94-	0211H-2	HESS CORPORATION	EN-RICE-155-94-  0211H-2	BAKKEN	SWNW	94 W	2	18445.0	155 N	A	OG	HORIZONTAL	US33061020790000	140.0	48.27844	-102.739108	38/64	5.0	9984.96	9828.67166667	9660.03	1	67713.0	75048.0	81076.0		95061.0	32288.0	106651.0	48085.0	140189.0	58759.0	2012-05-23	102.86156099600001	bakken	48.2788082929	-102.73939176	1965666.0	30	35420.0	9984.96	sand frac	2012-10-01
26345	MOUNTRAIL	STATOIL OIL & GAS LP	CVANCARA 20-17  #6TFH		ALGER	238 FSL  1035 FWL	2370.0	2396.0	CVANCARA 20-17	#6TFH	STATOIL OIL & GAS LP	CVANCARA 20-17  #6TFH	BAKKEN	SWSW	92 W	20	20534.0	155 N	A	OG	HORIZONTAL	US33061026890000	130.0	48.254041	-102.537704	64/64	2.0	10300.3	10237.8287342	9757.25	1	12908.0	19785.0	25681.0			2157.0		2676.0		4850.0	2013-11-05	88.0777293417	three forks	48.226488456700004	-102.54305008600001	3948806.0	30	75068.0	10216.06	other	2014-07-30
24531	MCKENZIE	PETRO-HUNT, L.L.C.	WOLLAN  152-96-27D-3H		CLEAR CREEK	274 FSL  1341 FEL	2371.0	2397.0	WOLLAN	152-96-27D-3H	PETRO-HUNT, L.L.C.	WOLLAN  152-96-27D-3H	BAKKEN	SWSE	96 W	27	15824.0	152 N	A	OG	HORIZONTAL	US33053046480000	90.0	47.962427000000005	-102.95716800000001	40/64	2.0	10566.28	10513.432676100001	9976.95	1	58204.0	65772.0	72419.0		87459.0	23373.0	100578.0	37900.0		49287.0	2013-06-05	111.738751603	bakken	47.949383073999996	-102.946272546	1965465.0	17	35636.0	10530.69	sand frac	2013-09-15
22034	MOUNTRAIL	STATOIL OIL & GAS LP	STROBECK 27-34  2H		ALGER	325 FNL  1938 FEL	2280.0	2305.0	STROBECK 27-34	2H	BRIGHAM OIL & GAS, L.P.	STROBECK 27-34  2H	BAKKEN	NWNE	92 W	27	19745.0	155 N	A	OG	HORIZONTAL	US33061019500000	120.0	48.197497	-102.49166899999999	176/64	2.0	10072.15	9965.29529851	9228.44	1	63011.0	70127.0	78040.0		98715.0	28151.0	118818.0	42690.0	172820.0	54598.0	2012-01-21	161.902926613		48.224896694399995	-102.490355616	3632461.0	33	66145.0	10071.54	other	2012-07-27
22918	DUNN	OXY USA INC.	MATTHEW SCHMIDT   3-35-2H-144-97		CABERNET	350 FSL  1000 FWL	2306.0	2331.0	MATTHEW SCHMIDT	3-35-2H-144-97	OXY USA INC.	MATTHEW SCHMIDT   3-35-2H-144-97	BAKKEN	SWSW	97 W	26	20490.0	144 N	A	OG	HORIZONTAL	US33025017140000	50.0	47.22965	-102.940186	28/64	2.0	10748.71	10685.650820899999	10140.8	1	50170.0	62713.0	73949.0		100355.0	17249.0	117913.0	29202.0		38097.0	2013-03-21	128.411056506	bakken	47.2564220621	-102.943368492	879236.0	29	39613.0	10721.92	sand frac	2013-07-17
17627	MOUNTRAIL	EOG RESOURCES, INC.	BURKE   23-32H		PARSHALL	440 FNL  820 FWL		2325.0	BURKE	23-32H	EOG RESOURCES, INC.	BURKE   23-32H	BAKKEN	NWNW	90 W	32	14407.0	155 N	A	OG	HORIZONTAL	US33061008720000	90.0	48.198363	-102.27394100000001	14/64	2.0	9514.65	9439.01158416	8924.47	1	45355.0	53917.0	60157.0	325920.0	87135.0	20217.0	121033.0	31362.0	198785.0	38160.0	2008-12-11	137.32057897299998		48.2101416833	-102.28562643		11		9496.03		2009-07-01
17255	DUNN	MARATHON OIL COMPANY	PELTON   24-31H		BAILEY	400 FSL  1380 FWL		2267.0	PELTON	24-31H	MARATHON OIL COMPANY	PELTON   24-31H	BAKKEN	SESW	93 W	31	19932.0	146 N	A	OG	HORIZONTAL	US33025007600000	70.0	47.442910999999995	-102.582516		2.0	10555.17	10514.787484299999	10013.45	1	24318.0	28141.0	31366.0	141882.0	38217.0	8479.0	47625.0	14313.0	84997.0	19854.0	2008-07-08	103.72210341600001		47.416649966	-102.58221226		1		10544.4		2008-09-13
23614	WILLIAMS	CONTINENTAL RESOURCES, INC.	LESTER  1-1H		NEW HOME	350 FNL  1940 FWL	2345.0	2369.0	LESTER	1-1H	CONTINENTAL RESOURCES, INC.	WACO   1-1H	BAKKEN	LOT3	97 W	1	19715.0	158 N	A	OG	HORIZONTAL	US33105027730000	100.0	48.518268	-103.15924	24/64	2.0	10107.81	9975.06351563	9382.19	1	24108.0	27447.0	30513.0		37034.0	8332.0	42727.0	14120.0	58372.0	20016.0	2012-12-05	156.92739345	bakken	48.545507791599995	-103.159393729	2655070.0	30	45675.0	10107.81	sand frac	2013-02-26
20587	DIVIDE	SM ENERGY COMPANY	COLBY 23-14-160-99H  1PB		BURG	343 FSL  2170 FEL	2230.0	2251.0	COLBY 23-14-160-99H	1PB	BAYTEX ENERGY USA LTD	COLBY 23-14-160-99H  1PB	BAKKEN	SWSE	99 W	23	18803.0	160 N	A	OG	HORIZONTAL	US33023007000000	90.0	48.689981	-103.438668	24/64	2.0	9302.53	9208.96776	8788.44	1	15288.0	18206.0	20629.0		25873.0	4497.0	32726.0	8960.0	46153.0	12290.0	2011-04-08	99.18992346290001	three forks	48.663254306599995	-103.43687861299999	1930373.0	20	40487.0	9165.31	sand frac	2011-08-06
20879	DUNN	HRC OPERATING, LLC	FORT BERTHOLD  147-94-1A-12-2H		MCGREGORY BUTTES	400 FNL  233 FEL	2186.0	2210.0	FORT BERTHOLD	147-94-1A-12-2H	PETRO-HUNT, L.L.C.	FORT BERTHOLD  147-94-1A-12-2H	BAKKEN	NENE	94 W	1	20300.0	147 N	A	OG	HORIZONTAL	US33025013850000	80.0	47.562978	-102.589775	/64	4.0	10598.14	10541.6267172	9978.63	1	140006.0	164419.0	186088.0		247466.0	28070.0	290115.0	79327.0		114925.0	2012-08-26	109.893650586	bakken	47.5871667751	-102.588244979		3	384090.0	10596.98		2014-01-20
21025	MCKENZIE	SLAWSON EXPLORATION COMPANY, INC.	TABOO  1-25-36H		TRAILSIDE	300 FNL  2630 FWL	2545.0	2569.0	TABOO	1-25-36H	SLAWSON EXPLORATION COMPANY, INC.	TABOO  1-25-36H	BAKKEN	NENW	100 W	25	21046.0	147 N	A	OG	HORIZONTAL	US33053036450000	50.0	47.502410999999995	-103.36479	16/64	2.0	11264.38	11213.973587	10641.26	1	28984.0	32246.0	35594.0		44934.0	11966.0	53093.0	19608.0	74084.0	24641.0	2011-09-15	103.630197904	bakken	47.52981672479999	-103.364554239	2576360.0	38	29104.0	11224.45	sand frac	2011-12-14
19983	MOUNTRAIL	HESS BAKKEN INVESTMENTS II, LLC	EN-RULAND A-155-94-  1201H-1		MANITOU	500 FNL  1460 FEL	2295.0	2321.0	EN-RULAND A-155-94-	1201H-1	HESS CORPORATION	EN-RULAND A-155-94-  1201H-1	BAKKEN	NWNE	94 W	13	20794.0	155 N	A	OG	HORIZONTAL	US33061015850000	140.0	48.283296	-102.702348	32/64	2.0	10396.67	10254.068038	9370.61	1	59157.0	66993.0	72941.0		95705.0	24432.0	112182.0	40145.0	147523.0	47763.0	2011-01-16	246.25447299299998	bakken	48.253774407600005	-102.70439674299999	1692660.0	38	35825.0	10355.09	sand frac	2011-07-22
17544	MOUNTRAIL	WHITING OIL AND GAS CORPORATION	LACEY  11-12H		SANISH	250 FNL  475 FWL		2075.0	LACEY	11-12H	WHITING OIL AND GAS CORPORATION	LACEY  11-12H	BAKKEN	NWNW	92 W	12	19353.0	152 N	A	OG	HORIZONTAL	US33061008380000	110.0	48.000246000000004	-102.366916		2.0	9982.09	9908.8610687	9318.48	1	67398.0	78065.0	88597.0	356900.0	119255.0	25406.0	147438.0	43056.0	213902.0	56273.0	2009-03-10	105.90643726299999		48.0064738129	-102.404858206		1		9865.76		2009-05-23
23573	MCKENZIE	HESS BAKKEN INVESTMENTS II, LLC	AN-BOHMBACH  153-94-2734H-5		ANTELOPE	230 FNL  2130 FEL	2154.0	2180.0	AN-BOHMBACH	153-94-2734H-5	HESS CORPORATION	AN-BOHMBACH  153-94-2734H-5	SANISH	NWNE	94 W	27	21288.0	153 N	A	OG	HORIZONTAL	US33053043240000	100.0	48.024322999999995	-102.74395799999999	26/64	2.0	10918.69	10845.046686399999	10240.2	1	71383.0	80780.0	89363.0		110356.0	28917.0	128080.0	45955.0	180253.0	59485.0	2012-09-25	134.679253217	three forks	48.051849761199996	-102.750114941	1377867.0	30	33127.0	10875.46	sand frac	2013-05-04
20961	MCKENZIE	OASIS PETROLEUM NORTH AMERICA LLC	STEPAN  21-28H		DORE	260 FSL  2180 FWL	1894.0	1919.0	STEPAN	21-28H	ZENERGY, INC	STEPAN  21-28H	BAKKEN	SESW	104 W	16	18703.0	151 N	A	OG	HORIZONTAL	US33053036340000	40.0	47.875729	-104.000911	48/64	3.0	10296.92	10213.358172	9599.7	1	27974.0	33663.0	38313.0		51990.0	8486.0	65173.0	15928.0	99725.0	21162.0	2011-09-13	161.697836155	bakken	47.8923442124	-104.00240990399999	3171751.0	27	49688.0	10284.38	sand frac	2011-11-20
23140	DUNN	OXY USA INC.	STATE ANDREW SCHMIDT  2-3-10H-143-97		CROOKED CREEK	378 FNL  1853 FWL	2458.0	2488.0	STATE ANDREW SCHMIDT	2-3-10H-143-97	OXY USA INC.	STATE ANDREW SCHMIDT  2-3-10H-143-97	BAKKEN	LOT3	97 W	3	21255.0	143 N	A	OG	HORIZONTAL	US33025017690000	40.0	47.237745000000004	-102.96435699999999	20/64	3.0	10880.06	10768.737963	10295.49	1	28195.0	33043.0	37294.0		48234.0	10262.0	56014.0	15888.0		22710.0	2013-08-13	163.284631009	bakken	47.240043666700004	-102.96113366	1889994.0	32	81105.0	10880.06	sand frac	2014-01-01
18587	MCKENZIE	STATOIL OIL & GAS LP	SEDLACEK TRUST 33-4  1-H		BRIAR CREEK	183 FNL  1320 FEL	1871.0	1897.0	SEDLACEK TRUST 33-4	1-H	BRIGHAM OIL & GAS, L.P.	SEDLACEK TRUST 33-4  #1-H	BAKKEN	LOT2	104 W	33	19797.0	152 N	A	OG	HORIZONTAL	US33053030970000	40.0	47.921971	-103.995032	158/64	2.0	10286.86	10218.8433824	9659.68	1	47098.0	53989.0	60742.0		79446.0	21473.0	99148.0	31856.0	140358.0	39518.0	2010-03-08	135.67877798700002	bakken	47.948978345600004	-103.99519025	3739600.0	30	71215.0	10262.76	other	2010-07-03
24430	BILLINGS	WHITING OIL AND GAS CORPORATION	TALKINGTON FEDERAL  11-26PH		PARK	300 FNL  1450 FWL	2718.0	2743.0	TALKINGTON FEDERAL	11-26PH	WHITING OIL AND GAS CORPORATION	TALKINGTON FEDERAL  11-26PH	BAKKEN	NENW	100 W	26	20670.0	140 N	A	OG	HORIZONTAL	US33007017710000	30.0	46.891186	-103.27045600000001	48/64	2.0	10675.79	10621.4375316	10115.97	1	17639.0	20211.0	22507.0		27391.0	5817.0	31475.0	10728.0		14842.0	2013-11-14	106.971354622	three forks	46.918682464700005	-103.26719247	2068484.0	30	30468.0	10638.31	sand frac	2014-01-19
24453	MCKENZIE	NEWFIELD PRODUCTION COMPANY	ROLLA  152-97-1-1H		WESTBERG	420 FNL  1048 FWL	2365.0	2392.0	ROLLA	152-97-1-1H	NEWFIELD PRODUCTION COMPANY	ROLLA  152-97-1-1H	BAKKEN	LOT4	97 W	1	16116.0	152 N	A	OG	HORIZONTAL	US33053046100000	90.0	48.007138	-103.041859	18/64	2.0	10680.8	10607.9962016	10072.9	1	30127.0	34668.0	37909.0		47877.0	2267.0	56097.0	14179.0	78918.0	24223.0	2013-01-03	129.230763594	bakken	48.022598458000004	-103.04302120700001	1918060.0	20	30144.0	10679.71	sand frac	2013-04-29
28295	DUNN	HESS BAKKEN INVESTMENTS II, LLC	LK-SUMMERFIELD-  LW-147-96-15H-1		BEAR CREEK	275 FSL  591 FWL	2584.0	2610.0	LK-SUMMERFIELD-	LW-147-96-15H-1	HESS BAKKEN INVESTMENTS II, LLC	LK-SUMMERFIELD-  LW-147-96-15H-1	BAKKEN	SWSW	96 W	15	15756.0	147 N	A	OG	HORIZONTAL	US33025025310000	80.0			26/64					1	56303.0	63872.0	71298.0			21418.0		35399.0		46571.0	2014-06-08		bakken	47.54646605439999	-102.904899066	1700650.0	25	34977.0		sand frac	2014-11-19
19696	DUNN	XTO ENERGY INC.	FBIR WALTERPACKSWOLF  31X-12C		HEART BUTTE	598 FNL  2029 FEL	2085.0	2110.0	FBIR WALTERPACKSWOLF	31X-12C	XTO ENERGY INC.	FBIR WALTERPACKSWOLF  31X-12	BAKKEN	NWNE	92 W	12	19671.0	149 N	A	OG	HORIZONTAL	US33025011790000	90.0	47.718115999999995	-102.392892	32/64	2.0	10204.16	10172.094693000001	9710.83	1	24481.0	31900.0	38424.0		53031.0	476.0	63380.0	1347.0	124928.0	14698.0	2011-10-02	74.8936889419	bakken	47.744746085	-102.393756098	3033093.0	24	62414.0	10198.71	sand frac	2012-01-11
18495	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	VOYAGER  2-28H		VAN HOOK	250 FNL  1200 FEL	1884.0	1908.0	VOYAGER	2-28H	SLAWSON EXPLORATION COMPANY, INC.	VOYAGER  2-28H	BAKKEN	NENE	91 W	33	14705.0	152 N	A	OG	HORIZONTAL	US33061011870000	100.0	47.962694	-102.326027	10/64	2.0	9675.79	9597.85446429	9045.42	1	49832.0	61047.0	67901.0		92262.0	12275.0	125400.0	25377.0	191926.0	38563.0	2010-04-09	132.961189644	bakken	47.9482246796	-102.32660017100001	2145900.0	21	25863.0	9640.1	sand frac	2010-06-07
19038	WILLIAMS	HRC OPERATING, LLC	FORSETH  157-100-25B-36-1H		MARMON	370 FNL  1495 FWL	2032.0	2052.0	FORSETH	157-100-25B-36-1H	PETRO-HUNT, L.L.C.	FORSETH  157-100-25B-36-1H	BAKKEN	NENW	100 W	25	19933.0	157 N	A	OG	HORIZONTAL	US33105018490000	80.0	48.373456	-103.553146	22/64	2.0	10260.02	10184.5974295	9627.99	1	31456.0	36728.0	41906.0		53606.0	11463.0	67980.0	19568.0	103848.0	25664.0	2010-06-20	88.5113233337	three forks	48.4007788389	-103.552449341	2624382.0	32	73338.0	10246.19	sand frac	2010-09-19
27540	MCKENZIE	PETRO-HUNT, L.L.C.	WOLLAN  152-96-27A-35-1HS		CLEAR CREEK	316 FNL  975 FEL	2367.0	2395.0	WOLLAN	152-96-27A-35-1HS	PETRO-HUNT, L.L.C.	WOLLAN  152-96-27A-35-1HS	BAKKEN	NENE	96 W	27	20380.0	152 N	A	OG	HORIZONTAL	US33053056400000	90.0	47.934886999999996	-102.940585	44/64	2.0	10631.7	10445.7584524	9226.35	1	63834.0	76499.0	85786.0			21025.0		36172.0		51271.0	2014-05-07	279.928526454	bakken	47.9622855191	-102.944688201	4036240.0	32	69631.0	10629.45	sand frac	2014-12-02
20267	MOUNTRAIL	SLAWSON EXPLORATION COMPANY, INC.	MUSKRAT FEDERAL  2-28-33H		VAN HOOK	325 FNL  1180 FEL	1978.0	2002.0	MUSKRAT FEDERAL	2-28-33H	SLAWSON EXPLORATION COMPANY, INC.	MUSKRAT FEDERAL  2-28-33H	BAKKEN	NENE	92 W	28	19995.0	151 N	A	OG	HORIZONTAL	US33061016530000	100.0	47.848365	-102.45418000000001	16/64	2.0	10263.14	10199.245615	9673.86	1	56576.0	65965.0	76996.0		121801.0	23110.0	149829.0	41380.0	236586.0	48513.0	2011-04-11	107.95814528700001		47.875660108999995	-102.45469001299999	3980084.0	40	93081.0	10256.75	sand frac	2011-09-02
20727	BURKE	EOG RESOURCES, INC.	VANVILLE   20-1201H		THOMPSON LAKE	2070 FSL  1270 FEL	2378.0	2406.0	VANVILLE	20-1201H	EOG RESOURCES, INC.	VANVILLE   20-1201H	BAKKEN	NESE	91 W	12	16676.0	159 N	A	OG	HORIZONTAL	US33013015680000	80.0	48.632484000000005	-102.36895	36/64	2.0	8609.17	8553.85071823	8119.31	1	25588.0	31311.0	37799.0		56648.0	9201.0	70328.0	15211.0	100368.0	20768.0	2012-06-01	79.8301843662	bakken	48.6098392821	-102.369113631	3367183.0	31	42775.0	8528.43	sand frac	2012-10-02
24557	MOUNTRAIL	WHITING OIL AND GAS CORPORATION	OGDEN  12-3-2H		SANISH	1460 FNL  400 FWL	2401.0	2431.0	OGDEN	12-3-2H	WHITING OIL AND GAS CORPORATION	OGDEN  12-3-2H	BAKKEN	SWNW	92 W	3	20205.0	154 N	A	OG	HORIZONTAL	US33061023450000	120.0	48.18615	-102.461761	32/64	2.0	10233.78	10151.698153799998	9691.94	1	46061.0	55777.0	64696.0		83439.0	13680.0	99841.0	25525.0	142290.0	36844.0	2013-02-08	104.371016842	bakken	48.1928479035	-102.502358884	2229580.0	30	28319.0	10139.35	sand frac	2013-03-21
21248	WILLIAMS	CONTINENTAL RESOURCES, INC.	TANDE  3-23H		LINDAHL	565 FSL  968 FEL	2271.0	2296.0	TANDE	3-23H	CONTINENTAL RESOURCES, INC.	TANDE  3-23H	BAKKEN	SESE	95 W	23	19127.0	159 N	A	OG	HORIZONTAL	US33105023130000	110.0	48.603662	-102.912482	20/64	2.0	9383.41	9304.20314516	8940.51	1	43416.0	51964.0	59217.0		75473.0	14353.0	87815.0	25369.0	115483.0	34985.0	2012-04-12	80.5189743253	three forks	48.576864433599994	-102.9110015	3053966.0	30	51376.0	9297.21	sand frac	2013-03-08
19446	MCKENZIE	MARATHON OIL COMPANY	TAT USA   13-23H		REUNION BAY	1650 FSL  375 FEL	2166.0	2191.0	TAT USA	13-23H	MARATHON OIL COMPANY	TAT USA   13-23H	BAKKEN	NESE	94 W	22	23670.0	151 N	A	OG	HORIZONTAL	US33053032430000	100.0	47.882967	-102.633082	10/64	2.0	10717.19	10639.2572619	10026.86	1	10518.0	11220.0	11839.0		13759.0	4501.0	16595.0	6267.0	38857.0	9892.0	2010-10-04	134.231031433	bakken	47.881007316899996	-102.68672962	3243220.0	22	26906.0	10717.19	sand frac	2011-02-05
24816	DIVIDE	HUNT OIL COMPANY	HAWKEYE  1-34-27HTF		BLUFFTON	280 FNL  1980 FWL	2056.0	2081.0	HAWKEYE	1-34-27HTF	HUNT OIL COMPANY	HAWKEYE  1-34-27HTF	BAKKEN	LOT3	97 W	3	18735.0	161 N	A	OG	HORIZONTAL	US33023009950000	110.0	48.81378	-103.258492	32/64	3.0	8603.07	8497.284	8021.64	1	12712.0	17077.0	21039.0		30639.0	1398.0	37532.0	4758.0		9142.0	2013-02-09	149.449466519	three forks	48.806587936199996	-103.259475244	2867597.0	25	67816.0	8555.18	sand frac	2013-06-07
17982	DUNN	HESS BAKKEN INVESTMENTS II, LLC	THOMAS  36-1H		LITTLE KNIFE	160 FSL  2025 FEL		2392.0	THOMAS	36-1H	TRACKER RESOURCE DEVELOPMENT II, LLC	THOMAS  36-1H	BAKKEN	SWSE	97 W	36	20462.0	145 N	A	OG	HORIZONTAL	US33025009010000	50.0	47.356048	-102.979339		2.0	10970.92	10921.4773529	10437.29	1	29121.0	32792.0	37047.0	124077.0	48907.0	14598.0	57923.0	21008.0	82685.0	25482.0	2009-03-30	74.6440042334		47.3291368183	-102.97917501299999		1		10970.92		2009-06-23
19700	BURKE	EOG RESOURCES, INC.	KANDIYOHI  21-3427H		CLEAR WATER	789 FSL  1632 FWL	2299.0	2320.0	KANDIYOHI	21-3427H	EOG RESOURCES, INC.	KANDIYOHI  21-3427H	BAKKEN	SESW	90 W	34	17840.0	159 N	A	OG	HORIZONTAL	US33013015260000	80.0	48.557253	-102.292237		4.0	8543.77	8480.24589474	8014.56	1	25812.0	30927.0	36524.0		52362.0	4620.0	68036.0	13049.0	118128.0	19969.0	2011-08-25	123.859017261	bakken	48.548442638500006	-102.29215743600001	3996138.0	29	53103.0	8514.49	sand frac	2012-01-17
27293	MOUNTRAIL	HESS BAKKEN INVESTMENTS II, LLC	EN-ORTLOFF-  156-94-2635H-8		BIG BUTTE	550 FNL  1241 FWL			EN-ORTLOFF-	156-94-2635H-8	HESS CORPORATION	EN-ORTLOFF-  156-94-2635H-8	BAKKEN	NWNW	94 W	26	19649.0	156 N	A	OG	HORIZONTAL	US33061028930000	140.0	48.284817	-102.73912	28/64	2.0	10354.97	10280.0770787	9669.59	1	44229.0	49830.0	55096.0			19811.0		29821.0		37439.0	2014-02-13	124.344126499	three forks	48.311486013599996	-102.736597126	2393534.0	35	61595.0	10351.33	sand frac	2014-10-20
19582	MOUNTRAIL	HESS BAKKEN INVESTMENTS II, LLC	EN-REITCH-157-94-  3229H-2		PLEASANT VALLEY	325 FSL  2390 FWL	2254.0	2279.0	EN-REITCH-157-94-	3229H-2	HESS CORPORATION	EN-REITCH-157-94-  3229H-2	BAKKEN	SESW	94 W	32	19016.0	157 N	A	OG	HORIZONTAL	US33061015000000	130.0	48.400123	-102.85280300000001	32/64	2.0	9746.64	9673.40351145	9089.56	1	36867.0	41525.0	45232.0		54782.0	15055.0	63345.0	24793.0	86577.0	31422.0	2010-11-03	133.24622973	bakken	48.3734971153	-102.853658613	387889.0	30	40875.0	9676.1	sand frac	2011-04-27
21128	MCKENZIE	CONTINENTAL RESOURCES, INC.	CHARLOTTE   2-22H		BANKS	310 FSL  625 FWL	2266.0	2284.0	CHARLOTTE	2-22H	CONTINENTAL RESOURCES, INC.	CHARLOTTE   2-22H	BAKKEN	SWSW	99 W	22	21358.0	152 N	A	OG	HORIZONTAL	US33053036690000	80.0	47.992186	-103.34214899999999	18/64	2.0	11389.73	11342.8433173	10830.37	1	39023.0	45600.0	50880.0		64580.0	15483.0	75977.0	24339.0	112652.0	32002.0	2011-07-25	92.9752969365	three forks	47.9647326859	-103.344852159	2279778.0	30	51639.0	11377.83	sand frac	2011-10-27
28121	BILLINGS	EMERALD OIL, INC	MARY SAMSONITE  1-16-21H		ST. DEMETRIUS	305 FNL  1361 FWL			MARY SAMSONITE	1-16-21H	EMERALD OIL, INC	MARY SAMSONITE  1-16-21H	BAKKEN	NENW	99 W	16	20685.0	141 N	A	OG	HORIZONTAL	US33007018330000	40.0	47.009924	-103.24155400000001	48/64	2.0	10804.23	10733.084387100002	10261.84	1	22346.0	25625.0	28378.0			9249.0		14168.0		18578.0	2014-08-22	100.15754907899999	three forks	47.037346372799995	-103.238242481	1674575.0	50	67097.0	10722.08	sand frac	2014-10-21
16327	DUNN	MARATHON OIL COMPANY	BENZ  14-21H		BAILEY	660 FSL  400 FWL	2255.0	2280.0	BENZ	14-21H	PROSPECTIVE INVESTMENT & TRADING CO., LTD.	BENZ  1-21H	BAKKEN	SWSW	94 W	21	20210.0	146 N	A	OG	HORIZONTAL	US33025005960000	70.0	47.455241	-102.669049	12/64	4.0	10806.73	10678.8355405	10145.41	1	42820.0	49111.0	54723.0		71012.0	15870.0	89908.0	27368.0	142729.0	35875.0	2010-06-26	182.206257733	bakken	47.4463278996	-102.671590331	2525840.0	15	20658.0	10806.73	other	2010-09-19
